nudge_id,customer_id,shown_ts,nudge_type,surface,exposure_no,hours_since_last_nudge,engaged,dismissed,opted_out_after
730,6033084,2026-03-01 12:15:40,limit_increase,push,1,,False,False,False
731,6024731,2026-03-01 12:15:41,loan_offer,push,1,,False,True,False
732,6029016,2026-03-01 12:16:10,limit_increase,home_card,1,,False,True,False
733,6000978,2026-03-01 12:17:09,limit_increase,in_app_modal,1,,True,False,False
734,6034945,2026-03-01 12:18:33,invest_start,home_card,1,,False,True,False
735,6000703,2026-03-01 12:18:35,limit_increase,push,1,,False,False,False
736,6025761,2026-03-01 12:19:04,payroll_portability,home_card,1,,True,False,False
737,6017794,2026-03-01 12:20:01,payroll_portability,in_app_modal,1,,False,False,False
738,6035089,2026-03-01 12:20:04,savings_goal,home_card,1,,False,True,False
739,6007003,2026-03-01 12:20:19,bill_reminder,push,1,,False,True,False
740,6000028,2026-03-01 12:21:00,limit_increase,home_card,1,,True,False,False
741,6009621,2026-03-01 12:21:16,bill_reminder,home_card,1,,False,False,False
742,6006685,2026-03-01 12:22:44,invest_start,in_app_modal,1,,False,False,False
743,6037716,2026-03-01 12:22:47,invest_start,push,1,,False,True,False
744,6032419,2026-03-01 12:23:01,loan_offer,push,1,,False,False,False
745,6012709,2026-03-01 12:23:38,payroll_portability,home_card,1,,False,False,False
746,6012472,2026-03-01 12:23:42,savings_goal,in_app_modal,1,,False,False,False
747,6029204,2026-03-01 12:24:18,savings_goal,in_app_modal,1,,False,False,False
748,6025436,2026-03-01 12:24:38,limit_increase,home_card,1,,False,True,False
749,6015781,2026-03-01 12:24:47,payroll_portability,push,1,,False,True,False
750,6008579,2026-03-01 12:24:48,limit_increase,push,1,,False,False,False
751,6002198,2026-03-01 12:24:56,invest_start,push,1,,False,False,False
752,6027486,2026-03-01 12:25:37,savings_goal,home_card,1,,False,False,False
753,6010035,2026-03-01 12:26:13,bill_reminder,home_card,1,,False,False,False
754,6014206,2026-03-01 12:26:58,payroll_portability,push,1,,False,True,False
755,6030329,2026-03-01 12:27:23,limit_increase,home_card,1,,False,False,False
756,6019004,2026-03-01 12:27:32,payroll_portability,in_app_modal,1,,False,False,False
757,6017760,2026-03-01 12:28:21,payroll_portability,push,1,,False,True,False
758,6021475,2026-03-01 12:28:25,savings_goal,home_card,1,,False,True,False
759,6017280,2026-03-01 12:28:41,bill_reminder,push,1,,False,False,False
760,6020267,2026-03-01 12:28:56,payroll_portability,home_card,1,,False,False,False
761,6014193,2026-03-01 12:29:15,limit_increase,in_app_modal,1,,False,False,False
762,6010865,2026-03-01 12:29:20,loan_offer,home_card,1,,True,False,False
763,6033390,2026-03-01 12:30:06,invest_start,home_card,1,,False,True,False
764,6033851,2026-03-01 12:30:20,invest_start,in_app_modal,1,,False,False,False
765,6000577,2026-03-01 12:30:37,limit_increase,in_app_modal,1,4.28,False,False,False
766,6010360,2026-03-01 12:31:30,savings_goal,home_card,1,,False,False,False
767,6008640,2026-03-01 12:31:45,limit_increase,home_card,1,,True,False,False
768,6016736,2026-03-01 12:32:00,bill_reminder,home_card,1,,False,True,False
769,6011812,2026-03-01 12:32:22,bill_reminder,push,1,,False,True,False
770,6029000,2026-03-01 12:32:33,loan_offer,home_card,1,,False,True,False
771,6002318,2026-03-01 12:32:35,bill_reminder,home_card,1,,False,False,False
772,6003282,2026-03-01 12:32:50,payroll_portability,push,1,,False,True,False
773,6002925,2026-03-01 12:32:59,bill_reminder,home_card,1,,False,False,False
774,6019740,2026-03-01 12:33:24,limit_increase,home_card,1,,False,False,False
775,6020034,2026-03-01 12:34:02,loan_offer,home_card,1,,False,False,False
776,6031021,2026-03-01 12:35:34,invest_start,push,1,,False,True,False
777,6027030,2026-03-01 12:35:42,invest_start,home_card,1,,False,False,False
778,6007958,2026-03-01 12:35:56,loan_offer,in_app_modal,1,,False,False,False
779,6009054,2026-03-01 12:36:44,invest_start,in_app_modal,1,,False,True,False
780,6016885,2026-03-01 12:36:52,savings_goal,home_card,1,,False,True,False
781,6037845,2026-03-01 12:36:54,loan_offer,home_card,1,,False,False,False
782,6034825,2026-03-01 12:37:53,loan_offer,home_card,1,,False,True,False
783,6033299,2026-03-01 12:39:36,bill_reminder,push,1,,False,False,False
784,6036851,2026-03-01 12:39:56,loan_offer,in_app_modal,1,,False,False,False
785,6014924,2026-03-01 12:40:28,payroll_portability,home_card,1,,False,False,False
786,6037144,2026-03-01 12:40:30,loan_offer,home_card,1,,False,False,False
787,6016809,2026-03-01 12:40:35,savings_goal,push,1,,False,False,False
788,6005783,2026-03-01 12:40:41,loan_offer,home_card,1,,False,False,False
789,6026259,2026-03-01 12:41:01,loan_offer,home_card,1,,False,True,False
790,6036963,2026-03-01 12:41:16,loan_offer,push,1,,False,True,False
791,6004517,2026-03-01 12:41:19,payroll_portability,in_app_modal,1,,False,True,False
792,6010655,2026-03-01 12:41:25,bill_reminder,in_app_modal,1,,False,False,False
793,6003998,2026-03-01 12:42:08,bill_reminder,home_card,1,,False,True,False
794,6023523,2026-03-01 12:42:09,bill_reminder,home_card,1,,False,False,False
795,6020692,2026-03-01 12:42:14,invest_start,push,1,,False,False,False
796,6010226,2026-03-01 12:42:24,loan_offer,push,1,,False,True,False
797,6030085,2026-03-01 12:42:56,savings_goal,in_app_modal,1,,False,False,False
798,6034121,2026-03-01 12:43:28,savings_goal,push,1,,False,True,False
799,6034477,2026-03-01 12:43:31,bill_reminder,home_card,1,,False,True,False
800,6014373,2026-03-01 12:43:37,savings_goal,push,1,,False,False,False
801,6018956,2026-03-01 12:43:38,limit_increase,home_card,1,,False,False,False
802,6019239,2026-03-01 12:43:50,invest_start,push,1,,False,False,False
803,6031723,2026-03-01 12:43:54,payroll_portability,home_card,1,,False,True,False
804,6017485,2026-03-01 12:43:56,limit_increase,push,1,,False,True,False
805,6003453,2026-03-01 12:44:06,payroll_portability,home_card,1,,False,True,False
806,6003544,2026-03-01 12:44:42,loan_offer,home_card,1,,True,False,False
807,6028300,2026-03-01 12:45:32,loan_offer,home_card,1,,False,False,False
808,6027831,2026-03-01 12:45:41,limit_increase,push,1,,False,False,False
809,6012578,2026-03-01 12:46:23,savings_goal,in_app_modal,1,,False,True,False
810,6021332,2026-03-01 12:46:33,invest_start,push,1,,False,True,False
811,6023120,2026-03-01 12:46:43,payroll_portability,in_app_modal,1,,False,False,False
812,6024681,2026-03-01 12:46:54,bill_reminder,push,1,,False,True,False
813,6022413,2026-03-01 12:47:00,limit_increase,in_app_modal,1,,False,False,False
814,6009277,2026-03-01 12:47:43,payroll_portability,push,1,,False,False,False
815,6030508,2026-03-01 12:47:46,bill_reminder,home_card,1,,False,True,False
816,6017367,2026-03-01 12:47:50,payroll_portability,push,1,4.79,True,False,False
817,6018280,2026-03-01 12:47:56,savings_goal,in_app_modal,1,,False,False,False
818,6014254,2026-03-01 12:48:31,loan_offer,push,1,,False,True,False
819,6016138,2026-03-01 12:48:49,invest_start,home_card,1,,False,False,False
820,6035360,2026-03-01 12:49:01,payroll_portability,home_card,1,,False,True,False
821,6001090,2026-03-01 12:49:37,bill_reminder,in_app_modal,1,,False,False,False
822,6002585,2026-03-01 12:49:37,payroll_portability,home_card,1,,False,True,False
823,6013197,2026-03-01 12:49:41,bill_reminder,push,1,,False,True,False
824,6013957,2026-03-01 12:49:58,savings_goal,home_card,1,,False,False,False
825,6024520,2026-03-01 12:50:19,invest_start,home_card,1,,False,True,False
826,6035021,2026-03-01 12:50:42,limit_increase,home_card,1,,True,False,False
827,6002734,2026-03-01 12:51:18,loan_offer,push,1,,False,False,False
828,6022467,2026-03-01 12:51:32,bill_reminder,push,1,,False,False,False
829,6001501,2026-03-01 12:51:35,savings_goal,home_card,1,,False,True,False
830,6016291,2026-03-01 12:51:44,bill_reminder,push,1,,False,False,False
831,6034729,2026-03-01 12:51:52,invest_start,in_app_modal,1,,False,False,False
832,6003247,2026-03-01 12:51:54,payroll_portability,in_app_modal,1,,False,False,False
833,6010747,2026-03-01 12:51:55,bill_reminder,home_card,1,,True,False,False
834,6004414,2026-03-01 12:52:08,invest_start,home_card,1,,False,True,False
835,6018693,2026-03-01 12:52:31,bill_reminder,push,1,,False,False,False
836,6008518,2026-03-01 12:52:32,loan_offer,push,1,,False,False,False
837,6027674,2026-03-01 12:52:39,bill_reminder,home_card,1,,True,False,False
838,6011284,2026-03-01 12:53:07,loan_offer,push,1,,False,True,False
839,6013612,2026-03-01 12:53:14,limit_increase,home_card,1,,False,False,False
840,6030844,2026-03-01 12:53:19,limit_increase,push,1,,False,True,False
841,6003856,2026-03-01 12:53:29,invest_start,home_card,1,,False,True,False
842,6007812,2026-03-01 12:54:39,bill_reminder,home_card,1,,False,False,False
843,6021663,2026-03-01 12:54:41,loan_offer,home_card,1,,False,False,False
844,6025082,2026-03-01 12:54:52,invest_start,push,1,,False,True,False
845,6007766,2026-03-01 12:54:56,payroll_portability,home_card,1,,False,False,False
846,6009570,2026-03-01 12:55:28,invest_start,home_card,1,,False,False,False
847,6026701,2026-03-01 12:55:58,bill_reminder,in_app_modal,1,,False,True,False
848,6033481,2026-03-01 12:56:48,savings_goal,home_card,1,,False,True,False
849,6034246,2026-03-01 12:57:14,invest_start,in_app_modal,1,,False,False,False
850,6000894,2026-03-01 12:57:36,invest_start,home_card,1,,False,True,False
851,6002278,2026-03-01 12:58:28,invest_start,in_app_modal,1,,False,False,False
852,6018061,2026-03-01 12:58:33,loan_offer,home_card,1,,False,True,False
853,6010852,2026-03-01 12:58:36,bill_reminder,home_card,1,,False,False,False
854,6000222,2026-03-01 12:58:45,loan_offer,push,1,,False,False,False
855,6031859,2026-03-01 12:58:51,payroll_portability,home_card,1,,False,True,False
856,6004912,2026-03-01 12:58:56,bill_reminder,home_card,1,,False,True,False
857,6022812,2026-03-01 12:59:00,savings_goal,push,1,,False,False,False
858,6011823,2026-03-01 12:59:51,bill_reminder,push,1,,False,True,False
859,6033941,2026-03-01 13:00:54,invest_start,push,1,,False,True,False
860,6011778,2026-03-01 13:01:16,loan_offer,in_app_modal,1,,False,False,False
861,6018668,2026-03-01 13:01:31,invest_start,home_card,1,,False,True,False
862,6037262,2026-03-01 13:01:31,bill_reminder,push,1,,False,False,False
863,6035233,2026-03-01 13:02:16,limit_increase,home_card,1,,False,True,False
864,6016834,2026-03-01 13:02:17,loan_offer,home_card,1,,False,True,False
865,6011394,2026-03-01 13:02:33,payroll_portability,home_card,1,,True,False,False
866,6027248,2026-03-01 13:03:45,bill_reminder,push,1,,False,False,False
867,6027555,2026-03-01 13:03:55,invest_start,home_card,1,,False,True,False
868,6010055,2026-03-01 13:04:26,limit_increase,push,1,,False,False,False
869,6018384,2026-03-01 13:07:00,invest_start,push,1,,False,True,False
870,6012451,2026-03-01 13:07:13,limit_increase,home_card,1,,False,False,False
871,6027257,2026-03-01 13:07:24,invest_start,home_card,1,,False,True,False
872,6009172,2026-03-01 13:07:28,payroll_portability,home_card,1,,True,False,False
873,6033681,2026-03-01 13:07:36,savings_goal,home_card,1,,False,True,False
874,6030583,2026-03-01 13:07:59,invest_start,push,1,,False,False,False
875,6003891,2026-03-01 13:08:13,savings_goal,home_card,1,,False,False,False
876,6004131,2026-03-01 13:08:23,bill_reminder,push,1,,False,False,False
877,6017163,2026-03-01 13:08:32,limit_increase,in_app_modal,1,,False,False,False
878,6017065,2026-03-01 13:09:20,savings_goal,home_card,1,,False,False,False
879,6036110,2026-03-01 13:09:31,invest_start,push,1,,False,False,False
880,6029001,2026-03-01 13:09:43,savings_goal,in_app_modal,1,,False,True,False
881,6012743,2026-03-01 13:10:23,bill_reminder,home_card,1,,False,False,False
882,6032635,2026-03-01 13:10:29,bill_reminder,push,1,,False,True,False
883,6016280,2026-03-01 13:11:18,limit_increase,home_card,1,,False,False,False
884,6022652,2026-03-01 13:11:46,loan_offer,push,1,,False,False,False
885,6010113,2026-03-01 13:11:54,loan_offer,push,2,4.41,False,True,False
886,6033332,2026-03-01 13:12:13,invest_start,home_card,1,,False,True,False
887,6028726,2026-03-01 13:12:16,invest_start,home_card,1,,False,True,False
888,6011298,2026-03-01 13:12:23,payroll_portability,home_card,1,,False,True,False
889,6024001,2026-03-01 13:12:46,loan_offer,in_app_modal,1,,False,True,False
890,6015174,2026-03-01 13:12:59,limit_increase,home_card,1,,False,False,False
891,6014419,2026-03-01 13:13:25,loan_offer,in_app_modal,1,,False,True,False
892,6001772,2026-03-01 13:13:48,loan_offer,push,1,,False,True,False
893,6013799,2026-03-01 13:13:55,bill_reminder,push,1,,True,False,False
894,6027920,2026-03-01 13:15:01,loan_offer,push,1,,True,False,False
895,6010175,2026-03-01 13:15:39,invest_start,home_card,1,,False,False,False
896,6028249,2026-03-01 13:16:15,payroll_portability,push,1,,False,False,False
897,6020155,2026-03-01 13:16:26,payroll_portability,in_app_modal,1,,True,False,False
898,6037944,2026-03-01 13:16:26,invest_start,push,1,,False,False,False
899,6006497,2026-03-01 13:16:37,limit_increase,push,1,,False,False,False
900,6020835,2026-03-01 13:16:50,loan_offer,home_card,1,,False,False,False
901,6033380,2026-03-01 13:17:08,bill_reminder,home_card,1,,False,False,False
902,6037785,2026-03-01 13:17:15,bill_reminder,push,1,,True,False,False
903,6036164,2026-03-01 13:17:19,bill_reminder,push,1,,False,False,False
904,6014161,2026-03-01 13:18:16,limit_increase,push,1,,False,False,False
905,6026212,2026-03-01 13:18:22,loan_offer,push,1,,True,False,False
906,6025834,2026-03-01 13:18:45,limit_increase,home_card,1,,True,False,False
907,6003422,2026-03-01 13:19:08,limit_increase,push,1,,False,False,False
908,6036136,2026-03-01 13:19:29,invest_start,home_card,1,,False,False,False
909,6011499,2026-03-01 13:19:50,savings_goal,home_card,1,,False,False,False
910,6001482,2026-03-01 13:20:17,invest_start,push,1,,False,True,False
911,6012623,2026-03-01 13:21:37,invest_start,push,1,,False,True,False
912,6010329,2026-03-01 13:21:41,invest_start,home_card,1,,False,True,False
913,6037866,2026-03-01 13:21:42,invest_start,home_card,1,,False,True,False
914,6008158,2026-03-01 13:21:42,invest_start,push,1,,False,True,False
915,6023246,2026-03-01 13:22:12,invest_start,push,1,,False,False,False
916,6031616,2026-03-01 13:22:47,bill_reminder,in_app_modal,1,,False,False,False
917,6025723,2026-03-01 13:23:18,limit_increase,home_card,1,,False,True,False
918,6006029,2026-03-01 13:23:26,limit_increase,home_card,1,,False,True,False
919,6021029,2026-03-01 13:24:04,savings_goal,home_card,1,,False,True,False
920,6006983,2026-03-01 13:24:04,limit_increase,home_card,1,,False,False,False
921,6007437,2026-03-01 13:24:07,savings_goal,home_card,1,,False,False,False
922,6025635,2026-03-01 13:24:17,bill_reminder,in_app_modal,1,5.11,False,False,False
923,6031882,2026-03-01 13:24:24,savings_goal,in_app_modal,1,,True,False,False
924,6032696,2026-03-01 13:24:41,loan_offer,home_card,1,,True,False,False
925,6034303,2026-03-01 13:25:03,loan_offer,push,1,,False,False,False
926,6037440,2026-03-01 13:25:09,savings_goal,push,1,,True,False,False
927,6010974,2026-03-01 13:25:35,invest_start,home_card,1,,False,False,False
928,6008500,2026-03-01 13:25:38,payroll_portability,push,1,,False,False,False
929,6024251,2026-03-01 13:25:46,bill_reminder,push,1,,True,False,False
930,6024555,2026-03-01 13:25:59,savings_goal,home_card,1,,False,True,False
931,6007866,2026-03-01 13:26:06,bill_reminder,push,1,,True,False,False
932,6011301,2026-03-01 13:26:12,savings_goal,in_app_modal,1,,True,False,False
933,6025073,2026-03-01 13:26:46,invest_start,in_app_modal,1,,False,False,False
934,6035115,2026-03-01 13:27:51,limit_increase,in_app_modal,1,,False,True,False
935,6017003,2026-03-01 13:28:52,payroll_portability,push,1,,False,False,False
936,6036723,2026-03-01 13:29:24,bill_reminder,push,1,,False,True,False
937,6017886,2026-03-01 13:29:38,payroll_portability,in_app_modal,1,,False,False,False
938,6037828,2026-03-01 13:29:48,limit_increase,in_app_modal,1,,False,False,False
939,6020759,2026-03-01 13:29:57,bill_reminder,in_app_modal,1,,False,False,False
940,6027944,2026-03-01 13:29:58,invest_start,home_card,1,,False,False,False
941,6008906,2026-03-01 13:29:59,limit_increase,push,1,,False,False,False
942,6011291,2026-03-01 13:30:16,limit_increase,home_card,1,,False,False,False
943,6001186,2026-03-01 13:30:30,bill_reminder,home_card,1,,True,False,False
944,6025840,2026-03-01 13:30:42,payroll_portability,home_card,1,,False,True,False
945,6025498,2026-03-01 13:31:43,loan_offer,push,1,,False,False,False
946,6002868,2026-03-01 13:31:52,payroll_portability,home_card,1,,False,True,False
947,6017143,2026-03-01 13:32:47,bill_reminder,home_card,1,,False,False,False
948,6005931,2026-03-01 13:32:50,invest_start,in_app_modal,1,,False,False,False
949,6003663,2026-03-01 13:33:07,loan_offer,in_app_modal,1,,True,False,False
950,6021832,2026-03-01 13:35:00,bill_reminder,in_app_modal,1,,False,True,False
951,6017308,2026-03-01 13:35:05,bill_reminder,push,1,,False,False,False
952,6036102,2026-03-01 13:35:22,bill_reminder,home_card,1,,False,True,False
953,6029499,2026-03-01 13:35:41,limit_increase,push,1,,False,False,False
954,6012656,2026-03-01 13:35:47,loan_offer,push,1,,False,True,False
955,6031010,2026-03-01 13:35:58,loan_offer,home_card,1,,False,True,False
956,6003447,2026-03-01 13:36:02,payroll_portability,push,1,,False,True,False
957,6009523,2026-03-01 13:36:30,bill_reminder,in_app_modal,1,,False,True,False
958,6020249,2026-03-01 13:36:40,invest_start,in_app_modal,1,1.37,False,False,False
959,6029598,2026-03-01 13:37:07,invest_start,home_card,1,,False,True,False
960,6020543,2026-03-01 13:37:42,savings_goal,push,1,,False,False,False
961,6004580,2026-03-01 13:37:57,bill_reminder,home_card,1,,True,False,False
962,6024305,2026-03-01 13:37:58,invest_start,push,1,,False,False,False
963,6022815,2026-03-01 13:38:08,loan_offer,push,1,,False,False,False
964,6030536,2026-03-01 13:38:11,bill_reminder,push,1,,True,False,False
965,6027517,2026-03-01 13:38:23,savings_goal,push,1,,False,False,False
966,6009551,2026-03-01 13:38:23,bill_reminder,home_card,1,,False,False,False
967,6016754,2026-03-01 13:38:31,loan_offer,home_card,1,,False,True,False
968,6007165,2026-03-01 13:38:37,loan_offer,home_card,1,,False,False,False
969,6004509,2026-03-01 13:38:44,payroll_portability,home_card,1,,False,True,False
970,6031857,2026-03-01 13:38:47,limit_increase,in_app_modal,1,,False,False,False
971,6035615,2026-03-01 13:38:48,limit_increase,push,1,,False,False,False
972,6030381,2026-03-01 13:39:05,bill_reminder,home_card,1,,False,True,False
973,6017242,2026-03-01 13:39:29,bill_reminder,home_card,1,,False,True,False
974,6001318,2026-03-01 13:39:57,savings_goal,push,1,,False,False,False
975,6008822,2026-03-01 13:40:00,bill_reminder,in_app_modal,1,,False,False,False
976,6022965,2026-03-01 13:40:04,limit_increase,push,1,,False,False,False
977,6033131,2026-03-01 13:40:17,payroll_portability,in_app_modal,1,,False,True,False
978,6011762,2026-03-01 13:40:47,payroll_portability,home_card,1,,False,False,False
979,6017981,2026-03-01 13:41:00,limit_increase,push,1,,False,False,False
980,6021076,2026-03-01 13:41:52,bill_reminder,home_card,1,,False,False,False
981,6029097,2026-03-01 13:42:24,payroll_portability,home_card,1,,False,True,False
982,6026905,2026-03-01 13:42:54,invest_start,in_app_modal,1,,False,True,False
983,6018363,2026-03-01 13:43:46,bill_reminder,home_card,1,,True,False,False
984,6019640,2026-03-01 13:43:56,limit_increase,home_card,1,,False,True,False
985,6007866,2026-03-01 13:43:57,limit_increase,home_card,1,0.3,False,False,False
986,6034801,2026-03-01 13:43:59,bill_reminder,home_card,1,,False,True,False
987,6037687,2026-03-01 13:44:22,invest_start,push,1,,False,False,False
988,6027918,2026-03-01 13:44:44,limit_increase,push,1,,False,True,False
989,6007040,2026-03-01 13:45:07,invest_start,push,1,,False,False,False
990,6034872,2026-03-01 13:45:17,loan_offer,push,1,,False,True,False
991,6025737,2026-03-01 13:45:26,savings_goal,home_card,1,,False,True,False
992,6009735,2026-03-01 13:46:04,loan_offer,home_card,1,,False,False,False
993,6030244,2026-03-01 13:46:14,bill_reminder,push,1,,False,True,False
994,6011228,2026-03-01 13:46:50,bill_reminder,push,1,,True,False,False
995,6017839,2026-03-01 13:47:08,savings_goal,in_app_modal,1,,True,False,False
996,6027421,2026-03-01 13:47:41,loan_offer,home_card,1,,False,False,False
997,6032668,2026-03-01 13:48:12,loan_offer,home_card,1,,False,True,False
998,6032545,2026-03-01 13:48:52,loan_offer,push,1,,False,False,False
999,6036183,2026-03-01 13:49:01,payroll_portability,home_card,1,,False,False,False
1000,6019347,2026-03-01 13:49:40,invest_start,in_app_modal,1,5.69,False,True,False
