customer_id,tenure_months,age,state,income_band,monthly_income_est_mxn,payday_day_of_month,engagement_score,avg_balance_mxn,card_utilization_pct,days_negative_90d,savings_rate_90d_pct,revenue_ltm_mxn,nps_last_score,has_cuenta_nu,has_cajita_turbo,has_personal_loan,has_investments,has_payroll_portability
6000442,23,39,Veracruz,15k-30k,24800.0,1,37.0,2073.0,42.1,0,61.1,1585.0,,True,True,False,False,False
6000443,31,29,Estado de Mexico,8k-15k,8800.0,30,79.6,1695.0,64.7,2,17.8,884.0,,True,False,False,False,True
6000444,24,41,Puebla,<8k,8600.0,1,66.8,2362.0,81.2,0,9.1,1281.0,,False,False,False,False,False
6000445,15,34,Baja California,15k-30k,28200.0,30,40.7,6597.0,94.7,1,1.0,1820.0,,True,False,True,True,False
6000446,30,28,Baja California,<8k,11000.0,15,66.8,603.0,56.8,1,25.1,929.0,,False,False,False,False,True
6000447,30,42,Guanajuato,8k-15k,19000.0,15,52.0,5805.0,92.5,0,24.6,1617.0,8.0,False,False,False,False,False
6000448,30,44,Nuevo Leon,<8k,5500.0,1,45.8,1238.0,32.1,0,20.9,447.0,,True,False,False,True,False
6000449,35,18,Chihuahua,<8k,8900.0,15,30.8,268.0,82.1,2,19.6,1498.0,,True,False,False,False,False
6000450,47,44,Guanajuato,>60k,12200.0,15,26.0,2978.0,59.9,0,22.1,1308.0,,True,True,False,False,True
6000451,7,35,Nuevo Leon,15k-30k,17800.0,15,52.7,1545.0,90.8,4,26.3,1682.0,,True,False,False,False,False
6000452,35,28,Baja California,8k-15k,18300.0,30,50.7,586.0,69.0,0,21.6,1250.0,,True,False,False,False,False
6000453,10,37,CDMX,15k-30k,35400.0,1,26.2,4120.0,56.8,0,70.0,1616.0,,True,False,True,False,False
6000454,31,47,Veracruz,30k-60k,13100.0,30,81.4,293.0,33.5,3,0.0,727.0,,True,False,False,False,False
6000455,37,51,Jalisco,30k-60k,25700.0,1,47.6,7466.0,34.0,0,12.4,1465.0,,True,False,False,False,False
6000456,48,27,Guanajuato,15k-30k,30900.0,30,47.5,2875.0,42.6,2,27.0,1225.0,9.0,True,False,False,False,False
6000457,58,50,Nuevo Leon,30k-60k,12400.0,30,27.5,1121.0,51.0,2,20.7,742.0,10.0,True,False,False,False,False
6000458,53,24,Queretaro,30k-60k,39500.0,30,81.5,7462.0,31.5,2,7.7,1378.0,,False,False,False,False,False
6000459,22,36,Guanajuato,15k-30k,16100.0,15,79.5,2975.0,22.6,1,10.7,750.0,,False,False,False,False,False
6000460,60,46,Queretaro,8k-15k,21400.0,30,91.5,10330.0,24.3,0,21.0,1412.0,,True,False,False,False,False
6000461,34,29,Queretaro,15k-30k,15400.0,15,27.8,1144.0,38.6,0,11.2,587.0,,False,False,False,False,False
6000462,37,37,Queretaro,8k-15k,17200.0,15,48.3,4371.0,65.2,0,16.1,1082.0,,False,True,False,False,True
6000463,48,39,Baja California,8k-15k,10000.0,30,19.6,4280.0,69.2,2,29.0,901.0,,True,False,False,False,False
6000464,57,49,Chihuahua,30k-60k,64300.0,30,78.5,151.0,14.9,0,28.3,1121.0,,False,False,False,False,False
6000465,28,32,Veracruz,<8k,14400.0,15,64.1,1928.0,29.3,0,64.4,1120.0,10.0,True,True,False,True,False
6000466,53,37,Queretaro,<8k,3500.0,1,19.6,3694.0,65.8,0,22.3,832.0,9.0,True,True,False,False,False
6000467,50,48,Veracruz,15k-30k,15100.0,15,24.2,1008.0,73.2,2,1.0,1020.0,,False,False,False,False,False
6000468,10,35,Veracruz,<8k,12900.0,1,25.0,638.0,51.3,0,34.4,759.0,6.0,False,False,False,False,False
6000469,29,29,Baja California,15k-30k,14600.0,30,14.5,782.0,30.0,2,34.0,810.0,,False,False,False,False,False
6000470,24,26,Jalisco,30k-60k,19300.0,30,74.3,2720.0,79.8,0,23.9,1807.0,,True,False,False,False,False
6000471,25,18,Veracruz,8k-15k,19800.0,1,19.1,2478.0,51.2,2,36.2,1439.0,,False,False,False,False,False
6000472,43,35,Jalisco,<8k,3600.0,30,71.5,777.0,52.6,1,33.2,704.0,,True,False,False,False,True
6000473,20,40,Veracruz,15k-30k,19300.0,15,53.6,9664.0,19.9,0,21.0,707.0,,False,True,False,False,True
6000474,45,45,Queretaro,<8k,14400.0,1,53.7,618.0,48.5,1,62.3,885.0,,True,False,False,False,True
6000475,16,27,Queretaro,8k-15k,15800.0,15,42.9,5550.0,18.3,0,9.3,889.0,8.0,False,False,False,False,True
6000476,33,63,Nuevo Leon,30k-60k,19400.0,30,42.4,4991.0,48.4,1,6.5,1460.0,,True,False,False,False,False
6000477,45,18,Nuevo Leon,15k-30k,10900.0,30,38.4,2225.0,73.6,0,12.5,1308.0,,True,True,False,False,True
6000478,11,58,Puebla,<8k,17900.0,15,50.9,299.0,73.6,0,29.2,1347.0,5.0,True,False,False,False,False
6000479,2,40,Guanajuato,15k-30k,17600.0,1,84.1,747.0,90.7,2,16.3,1513.0,,False,False,False,False,True
6000480,41,18,Veracruz,15k-30k,21800.0,30,50.5,2224.0,91.4,2,12.2,1579.0,7.0,True,False,True,False,False
6000481,48,39,Estado de Mexico,30k-60k,19200.0,30,67.0,1987.0,35.5,0,24.5,1197.0,,True,False,False,False,False
6000482,23,39,Chihuahua,30k-60k,15500.0,1,20.6,857.0,25.0,0,38.0,1023.0,,True,False,False,False,True
6000483,12,32,Chihuahua,15k-30k,37100.0,30,75.5,3580.0,72.6,2,2.5,1510.0,4.0,True,False,False,False,False
6000484,53,35,Estado de Mexico,<8k,11500.0,30,40.2,477.0,57.0,1,13.9,794.0,,False,False,False,False,False
6000485,58,55,CDMX,8k-15k,9900.0,15,62.5,1958.0,43.5,0,31.0,651.0,,False,True,False,False,True
6000486,14,37,Chihuahua,<8k,3900.0,15,49.8,877.0,40.7,1,35.7,565.0,4.0,True,False,False,False,True
6000487,60,54,Puebla,30k-60k,13200.0,15,30.3,201.0,32.0,1,24.2,618.0,,True,False,True,False,True
6000488,27,42,Baja California,30k-60k,20200.0,15,51.9,6887.0,93.1,0,25.5,1442.0,2.0,False,True,False,False,False
6000489,36,26,Puebla,<8k,11600.0,15,81.8,41.0,41.7,1,32.5,1030.0,,True,False,False,False,False
6000490,16,48,Chihuahua,8k-15k,9900.0,15,90.7,902.0,64.4,0,0.0,942.0,,True,False,False,False,False
6000491,57,42,Veracruz,15k-30k,14700.0,30,53.5,3900.0,84.8,0,37.4,1431.0,,True,True,True,False,True
6000492,20,56,Veracruz,<8k,24400.0,1,8.3,9009.0,53.7,1,24.2,844.0,7.0,True,False,False,True,False
6000493,2,27,Queretaro,30k-60k,18400.0,30,84.2,11752.0,17.9,0,18.1,594.0,10.0,True,True,False,False,False
6000494,5,48,Veracruz,30k-60k,19300.0,30,73.5,5840.0,49.5,1,26.8,961.0,,False,False,False,False,True
6000495,7,59,Guanajuato,15k-30k,51500.0,30,49.8,644.0,80.6,0,13.4,3401.0,,True,True,True,False,True
6000496,57,33,Veracruz,8k-15k,32900.0,15,81.2,661.0,6.2,0,17.4,1147.0,,True,False,False,False,True
6000497,60,40,Chihuahua,8k-15k,41300.0,15,53.0,1419.0,28.3,2,12.6,1031.0,,False,False,False,False,False
6000498,21,62,CDMX,30k-60k,15800.0,1,41.9,1206.0,51.6,1,20.3,1022.0,,True,False,False,False,False
6000499,7,33,Puebla,8k-15k,30200.0,15,51.0,466.0,72.5,1,1.6,1894.0,,True,False,False,False,False
6000500,2,40,Jalisco,15k-30k,23600.0,15,83.0,2287.0,71.6,2,26.5,1129.0,,False,False,False,False,False
6000501,42,18,Nuevo Leon,<8k,7200.0,1,79.4,4917.0,100.0,0,7.4,1367.0,,True,False,True,False,False
6000502,45,52,Queretaro,30k-60k,18100.0,15,44.6,1516.0,53.1,1,30.9,1011.0,10.0,True,False,False,False,False
6000503,58,24,Queretaro,<8k,10000.0,1,67.8,1927.0,68.7,1,27.7,1039.0,,True,False,False,False,False
6000504,44,18,Baja California,15k-30k,13100.0,1,68.5,141.0,65.0,0,12.9,958.0,,True,False,False,False,False
6000505,46,27,Veracruz,15k-30k,13100.0,15,17.9,10721.0,16.0,0,42.5,499.0,,True,False,False,False,True
6000506,53,31,Jalisco,15k-30k,18600.0,15,53.3,1898.0,44.0,2,0.3,983.0,9.0,False,False,False,False,False
6000507,58,33,Veracruz,8k-15k,22400.0,15,6.0,18727.0,23.6,0,31.1,1297.0,7.0,False,False,False,False,False
6000508,14,27,Veracruz,>60k,32900.0,15,67.3,911.0,26.4,0,47.6,1667.0,9.0,False,False,False,False,True
6000509,8,49,Veracruz,15k-30k,9400.0,30,80.2,1815.0,73.8,0,32.7,1243.0,,False,True,False,False,False
6000510,23,30,Baja California,30k-60k,9200.0,15,61.1,277.0,41.2,1,17.6,785.0,,True,False,True,False,False
6000511,41,35,Baja California,>60k,56100.0,1,58.1,1040.0,18.6,0,9.9,2021.0,,False,False,False,False,False
6000512,31,43,Puebla,8k-15k,16700.0,30,16.8,1374.0,13.6,0,25.3,604.0,10.0,True,False,False,False,False
6000513,35,42,Baja California,30k-60k,26800.0,1,48.9,588.0,33.6,1,17.6,1083.0,,False,False,False,False,False
6000514,6,48,Guanajuato,8k-15k,16600.0,15,52.8,4442.0,42.0,0,26.5,1020.0,,False,False,False,False,True
6000515,18,52,Jalisco,30k-60k,26500.0,1,70.4,1801.0,41.4,4,13.5,1591.0,7.0,False,False,False,False,False
6000516,19,39,Guanajuato,30k-60k,26500.0,30,21.7,2147.0,16.5,0,50.5,661.0,8.0,False,False,False,False,False
6000517,12,28,Queretaro,8k-15k,18700.0,30,23.4,2866.0,53.9,3,0.1,1630.0,7.0,True,False,False,False,False
6000518,41,36,Estado de Mexico,8k-15k,10600.0,30,54.5,4387.0,11.5,0,25.1,433.0,7.0,True,True,False,False,False
6000519,23,51,Jalisco,15k-30k,16100.0,15,29.5,1349.0,77.2,0,4.4,1594.0,,True,False,False,False,True
6000520,15,28,Veracruz,15k-30k,35300.0,1,13.0,6537.0,36.9,1,10.5,1047.0,,True,False,False,False,False
6000521,58,33,Chihuahua,8k-15k,14400.0,30,37.3,1154.0,36.4,0,19.9,923.0,,True,False,False,False,True
6000522,28,46,Jalisco,<8k,4100.0,30,35.9,232.0,61.5,0,0.0,900.0,10.0,True,False,False,False,False
6000523,41,59,Estado de Mexico,8k-15k,15900.0,15,64.2,1063.0,38.3,0,8.4,1124.0,9.0,False,False,False,False,False
6000524,54,39,Veracruz,15k-30k,10600.0,30,23.2,667.0,60.2,0,17.2,850.0,,True,False,False,False,False
6000525,42,44,CDMX,<8k,8400.0,1,34.7,2217.0,43.1,2,51.2,855.0,9.0,True,False,False,False,False
6000526,33,53,Guanajuato,30k-60k,61100.0,1,68.2,2565.0,54.5,0,52.9,3492.0,,False,False,False,False,False
6000527,40,64,Baja California,8k-15k,9400.0,15,73.8,353.0,66.4,2,5.7,1162.0,9.0,False,False,False,False,False
6000528,13,39,Queretaro,<8k,4600.0,15,63.9,6157.0,56.0,0,20.6,720.0,,False,False,False,False,False
6000529,24,33,Puebla,8k-15k,19000.0,15,39.1,4739.0,62.2,1,30.8,1250.0,,False,False,False,False,False
6000530,13,37,Jalisco,8k-15k,13900.0,30,25.1,1034.0,25.3,1,5.9,510.0,,False,False,False,False,False
6000531,13,26,Queretaro,8k-15k,15100.0,15,48.2,11186.0,19.6,0,46.4,689.0,10.0,True,False,False,False,True
6000532,28,24,Guanajuato,<8k,5700.0,30,71.4,2206.0,27.0,1,14.8,378.0,,False,False,False,True,False
6000533,38,50,Baja California,8k-15k,23400.0,30,31.2,1244.0,57.1,1,25.7,1675.0,,True,False,False,False,False
6000534,31,28,CDMX,15k-30k,17200.0,30,34.1,2562.0,63.7,0,48.3,1430.0,,True,True,False,False,False
6000535,8,32,Veracruz,8k-15k,5700.0,30,20.3,724.0,40.8,0,28.4,753.0,5.0,False,False,False,False,False
6000536,33,60,Jalisco,8k-15k,25400.0,30,76.2,8633.0,9.9,2,40.4,972.0,,True,False,False,False,False
6000537,28,59,Veracruz,>60k,36700.0,1,77.8,3242.0,37.9,0,47.3,736.0,,False,True,False,False,False
6000538,22,29,Chihuahua,<8k,17900.0,15,13.6,3799.0,12.9,0,27.1,621.0,,False,False,False,False,True
6000539,35,49,Guanajuato,8k-15k,20200.0,15,45.3,1400.0,31.7,1,42.8,911.0,7.0,False,False,False,False,True
6000540,51,25,Guanajuato,8k-15k,12100.0,1,56.3,4256.0,17.0,1,18.0,664.0,,False,False,False,False,True
6000541,51,23,Jalisco,8k-15k,15000.0,1,74.8,2529.0,93.8,4,39.8,1333.0,,True,False,False,False,False
6000542,52,37,Guanajuato,<8k,8200.0,30,57.1,394.0,33.2,2,18.0,475.0,,True,False,False,False,False
6000543,10,30,Guanajuato,15k-30k,17100.0,15,79.6,6479.0,16.6,0,7.6,569.0,,True,False,False,False,False
6000544,18,33,Puebla,15k-30k,35700.0,15,21.8,24478.0,53.1,0,22.4,1945.0,,True,True,False,False,True
6000545,13,42,Queretaro,<8k,9900.0,15,31.2,7801.0,50.8,0,53.7,1010.0,9.0,True,False,True,False,True
6000546,43,46,Guanajuato,<8k,6000.0,15,86.5,3560.0,21.0,0,37.7,318.0,8.0,False,True,False,False,True
6000547,31,32,CDMX,15k-30k,43300.0,30,68.6,1744.0,68.6,1,19.4,1578.0,,False,False,False,False,False
6000548,11,40,Puebla,8k-15k,17800.0,30,79.9,3291.0,39.7,0,0.9,910.0,,False,False,False,False,False
6000549,43,45,Veracruz,8k-15k,13200.0,15,40.3,5787.0,24.3,0,43.7,1015.0,5.0,True,True,False,False,False
6000550,58,18,Baja California,8k-15k,8500.0,30,57.0,2097.0,43.1,0,38.5,1021.0,,False,False,False,False,False
6000551,39,38,Baja California,<8k,6900.0,15,35.0,1131.0,9.0,0,5.3,209.0,,True,False,False,False,False
6000552,56,28,Nuevo Leon,8k-15k,34700.0,15,23.6,2795.0,50.5,1,0.0,1913.0,,True,False,False,False,False
6000553,36,25,Estado de Mexico,>60k,18800.0,15,17.7,3375.0,64.2,1,13.8,1556.0,,True,False,False,False,False
6000554,29,42,Queretaro,<8k,10700.0,1,58.6,3744.0,28.3,3,31.0,594.0,,True,False,False,False,False
6000555,3,23,Estado de Mexico,15k-30k,10100.0,1,66.7,2055.0,36.6,0,10.7,564.0,,True,False,False,False,True
6000556,47,40,Veracruz,8k-15k,14800.0,1,75.3,1813.0,25.1,0,64.6,820.0,8.0,True,False,False,False,False
6000557,34,51,Queretaro,8k-15k,7200.0,15,86.6,2188.0,44.8,0,37.5,697.0,7.0,True,False,False,False,False
6000558,6,37,CDMX,8k-15k,11800.0,30,46.6,277.0,8.2,0,5.7,450.0,,True,False,False,False,False
6000559,50,35,Jalisco,8k-15k,18300.0,15,58.5,13112.0,47.3,0,40.9,827.0,,False,False,False,False,False
6000560,46,48,Baja California,>60k,24800.0,15,30.0,3020.0,71.9,2,21.0,1810.0,,False,False,False,False,True
6000561,42,29,Nuevo Leon,30k-60k,49700.0,15,8.1,6409.0,66.9,1,28.7,1541.0,,False,False,False,False,False
6000562,52,47,Chihuahua,8k-15k,9300.0,15,61.3,1308.0,41.9,1,14.5,1022.0,,False,False,False,False,False
6000563,37,37,Jalisco,<8k,8600.0,1,57.5,377.0,3.2,0,3.2,197.0,,True,False,False,False,False
6000564,24,38,Queretaro,15k-30k,26000.0,15,69.5,6456.0,37.9,1,33.5,627.0,,True,False,False,False,False
6000565,22,27,Nuevo Leon,8k-15k,13800.0,15,39.8,3442.0,72.1,0,33.7,1293.0,4.0,True,False,True,False,False
6000566,50,18,Baja California,15k-30k,8100.0,15,42.2,2454.0,56.7,1,0.0,976.0,,False,False,False,False,False
6000567,20,38,Chihuahua,15k-30k,30200.0,15,84.9,833.0,29.0,1,39.8,1224.0,,True,False,False,False,False
6000568,39,40,Guanajuato,8k-15k,25300.0,15,36.3,3239.0,24.4,1,50.4,760.0,,True,False,False,False,True
6000569,31,41,Estado de Mexico,8k-15k,16500.0,1,61.7,819.0,59.9,5,27.6,1227.0,,False,False,False,False,False
6000570,19,20,Jalisco,8k-15k,6300.0,1,79.5,7555.0,44.4,0,57.3,749.0,,False,False,False,False,False
6000571,21,27,Guanajuato,15k-30k,18300.0,1,65.7,2834.0,57.0,0,31.0,1413.0,,True,False,False,False,True
6000572,8,34,Estado de Mexico,15k-30k,32000.0,1,32.9,4582.0,34.1,0,31.4,980.0,8.0,True,False,False,False,True
6000573,26,25,Estado de Mexico,8k-15k,9400.0,30,59.0,2320.0,82.8,1,59.2,1052.0,,True,False,False,False,False
6000574,13,32,Baja California,8k-15k,20500.0,15,66.1,23056.0,18.2,0,39.8,1056.0,,True,False,False,False,False
6000575,10,34,Chihuahua,30k-60k,21700.0,1,6.5,1750.0,20.3,1,7.3,853.0,,False,False,False,False,False
6000576,31,33,Puebla,<8k,5700.0,15,35.6,1445.0,92.8,0,13.2,1180.0,,False,True,False,False,False
6000577,52,27,Baja California,8k-15k,30500.0,15,86.0,4602.0,29.5,0,12.1,866.0,,True,False,False,False,False
6000578,42,32,CDMX,>60k,45000.0,1,71.5,3349.0,69.0,0,48.8,2983.0,8.0,True,False,True,False,True
6000579,14,30,Nuevo Leon,8k-15k,27100.0,30,53.3,1146.0,61.6,1,9.8,1198.0,6.0,True,False,False,False,False
6000580,15,43,CDMX,8k-15k,9700.0,1,58.9,1333.0,93.1,2,40.4,1382.0,,False,False,True,False,False
6000581,49,59,Queretaro,8k-15k,11400.0,15,69.4,1027.0,23.1,0,37.7,775.0,,True,False,False,False,True
6000582,31,41,Guanajuato,15k-30k,19700.0,1,37.3,4550.0,36.7,0,29.8,1193.0,,False,False,False,False,False
6000583,9,38,Veracruz,8k-15k,17700.0,15,78.4,16346.0,39.9,0,43.8,955.0,,False,True,False,False,False
6000584,4,34,Baja California,15k-30k,36500.0,30,36.1,1781.0,46.2,2,18.3,2203.0,7.0,True,False,False,False,False
6000585,46,18,Veracruz,8k-15k,17600.0,15,71.5,663.0,71.6,1,2.8,1417.0,9.0,True,False,False,True,True
6000586,47,18,Baja California,8k-15k,20000.0,30,68.7,45371.0,62.9,1,14.4,1015.0,,False,True,False,False,False
6000587,5,42,Jalisco,>60k,13600.0,15,16.2,20395.0,50.1,0,43.3,1180.0,,True,False,False,True,True
6000588,53,19,Puebla,30k-60k,49500.0,30,59.3,3015.0,39.9,0,27.9,2455.0,10.0,True,False,True,False,False
6000589,2,36,Jalisco,8k-15k,18000.0,15,42.9,5340.0,81.3,0,44.9,1625.0,,False,True,False,False,False
6000590,43,25,CDMX,8k-15k,14600.0,30,44.9,13300.0,25.7,3,31.6,747.0,,True,False,False,False,False
6000591,16,54,Guanajuato,15k-30k,18800.0,30,73.5,468.0,45.8,0,50.0,1268.0,10.0,True,True,False,False,False
6000592,38,44,Nuevo Leon,15k-30k,14300.0,30,65.7,334.0,29.6,0,23.8,1071.0,,True,False,True,False,True
6000593,59,37,Estado de Mexico,<8k,29000.0,30,38.0,1395.0,21.7,2,20.0,1279.0,8.0,True,False,False,False,False
6000594,39,36,CDMX,8k-15k,10200.0,30,91.5,412.0,61.5,0,8.0,891.0,,True,False,False,False,False
6000595,30,40,CDMX,30k-60k,28300.0,30,63.7,13110.0,48.0,0,51.7,1984.0,,False,True,False,False,False
6000596,11,30,Estado de Mexico,15k-30k,15900.0,15,50.4,925.0,76.8,1,28.8,1205.0,,True,False,False,False,False
6000597,21,35,Baja California,8k-15k,9600.0,30,73.7,3388.0,61.8,1,10.9,1148.0,,False,False,False,False,False
6000598,37,36,Nuevo Leon,15k-30k,28000.0,15,94.9,4464.0,36.2,0,14.6,1271.0,10.0,False,False,False,False,False
6000599,16,38,Estado de Mexico,15k-30k,8000.0,1,64.6,4141.0,70.3,3,5.3,1007.0,8.0,True,False,False,False,False
6000600,4,29,Jalisco,15k-30k,23600.0,15,31.0,1144.0,56.7,0,50.8,1354.0,,True,False,False,False,False
6000601,36,33,Puebla,>60k,17600.0,30,19.3,3713.0,34.8,0,0.0,1074.0,7.0,False,False,False,False,False
6000602,7,43,Nuevo Leon,>60k,30400.0,1,54.1,4365.0,17.8,0,0.0,1378.0,,True,False,False,False,False
6000603,58,53,Chihuahua,15k-30k,24900.0,30,82.4,6166.0,60.0,1,32.6,1477.0,,True,True,False,False,False
6000604,49,21,Estado de Mexico,<8k,8200.0,15,73.8,725.0,38.4,0,18.6,786.0,,False,False,False,False,False
6000605,49,36,Estado de Mexico,<8k,11700.0,15,42.7,422.0,49.6,0,8.7,870.0,7.0,False,False,False,False,False
6000606,19,44,Jalisco,15k-30k,20100.0,15,56.2,512.0,13.3,0,53.0,642.0,,False,False,False,False,True
6000607,51,49,Queretaro,8k-15k,9000.0,30,55.1,3747.0,3.7,0,21.0,140.0,,False,False,False,False,False
6000608,14,46,Queretaro,30k-60k,12800.0,1,77.7,643.0,24.0,3,6.6,642.0,6.0,True,False,False,False,False
6000609,46,35,Queretaro,15k-30k,23700.0,1,35.3,5741.0,39.6,1,6.1,1062.0,,False,False,False,False,False
6000610,12,32,Veracruz,15k-30k,35600.0,30,90.7,11000.0,65.6,1,30.5,1699.0,,True,False,True,False,False
6000611,20,18,Veracruz,<8k,4600.0,15,47.4,1265.0,72.0,3,48.2,1090.0,,True,False,False,False,False
6000612,56,27,Veracruz,8k-15k,10000.0,15,60.4,6055.0,57.5,0,18.3,1140.0,,True,False,False,False,False
6000613,34,24,Veracruz,30k-60k,14100.0,15,67.7,5573.0,68.4,0,24.5,1003.0,7.0,True,True,False,False,False
6000614,19,36,Guanajuato,15k-30k,38400.0,1,65.3,107.0,55.8,1,8.5,1093.0,3.0,True,False,False,False,False
6000615,16,42,Guanajuato,<8k,8500.0,1,51.3,1472.0,64.8,0,8.3,944.0,7.0,False,False,False,False,False
6000616,18,22,Guanajuato,<8k,5000.0,1,31.6,8278.0,66.7,1,1.2,865.0,7.0,False,False,False,False,False
6000617,10,39,Guanajuato,15k-30k,11600.0,1,54.4,3950.0,30.1,0,31.4,463.0,8.0,True,False,False,False,False
6000618,58,27,Baja California,8k-15k,10500.0,1,88.6,6109.0,41.3,0,28.7,572.0,,True,False,False,False,False
6000619,13,36,Puebla,<8k,6200.0,15,63.4,1885.0,47.2,0,31.7,782.0,,True,False,False,False,True
6000620,34,18,Veracruz,8k-15k,11900.0,30,79.6,1996.0,45.4,1,19.3,1181.0,,True,False,False,False,True
6000621,23,45,Veracruz,<8k,13400.0,15,70.0,3877.0,53.4,0,27.9,1282.0,,True,False,True,False,False
6000622,13,44,CDMX,>60k,18100.0,15,41.6,1850.0,60.1,1,3.3,1128.0,7.0,True,False,False,False,False
6000623,35,41,Puebla,15k-30k,27800.0,30,43.4,8051.0,21.5,0,24.5,1180.0,,True,True,False,False,False
6000624,59,18,CDMX,8k-15k,39300.0,15,30.9,1405.0,81.9,0,13.0,2744.0,6.0,True,False,False,False,False
6000625,19,38,Chihuahua,15k-30k,40100.0,15,38.9,3005.0,78.2,2,26.8,2483.0,,True,False,False,False,False
6000626,32,38,Veracruz,>60k,22300.0,30,25.5,1826.0,79.3,0,37.4,2020.0,8.0,True,False,False,False,False
6000627,45,55,Chihuahua,8k-15k,10300.0,15,10.4,11239.0,59.5,0,24.3,961.0,,False,True,False,False,True
6000628,43,21,Queretaro,15k-30k,14300.0,30,60.7,1798.0,12.9,0,18.6,728.0,10.0,False,False,False,False,False
6000629,52,32,Puebla,15k-30k,13700.0,30,63.9,1583.0,62.5,3,42.4,916.0,7.0,False,False,False,False,False
6000630,26,19,Baja California,>60k,31600.0,15,54.0,537.0,51.7,0,51.0,1068.0,10.0,True,False,False,False,False
6000631,6,18,Jalisco,15k-30k,26500.0,30,80.8,1355.0,38.4,3,21.5,886.0,,False,False,False,False,False
6000632,6,38,Baja California,8k-15k,12700.0,1,38.9,135.0,37.4,1,9.9,679.0,10.0,True,False,False,False,False
6000633,17,54,Baja California,8k-15k,8300.0,15,35.6,4766.0,33.6,0,24.0,735.0,,False,False,False,False,False
6000634,21,21,Nuevo Leon,30k-60k,21500.0,15,25.1,6702.0,15.0,0,9.1,1249.0,,False,False,False,False,False
6000635,51,26,Queretaro,>60k,33000.0,15,42.2,3751.0,61.8,0,22.5,1347.0,,True,True,False,False,True
6000636,24,36,Queretaro,15k-30k,35700.0,1,37.9,322.0,7.3,0,24.0,1172.0,,False,False,False,True,False
6000637,5,55,Puebla,30k-60k,9700.0,1,75.0,5287.0,61.3,0,28.8,980.0,,True,True,False,False,True
6000638,24,37,CDMX,30k-60k,27900.0,15,44.6,32010.0,41.9,0,27.6,1322.0,,True,True,False,False,False
6000639,17,42,CDMX,8k-15k,13800.0,30,69.4,1439.0,64.0,0,34.8,1061.0,9.0,False,False,False,False,False
6000640,6,71,Queretaro,15k-30k,14600.0,30,25.7,7290.0,62.6,1,16.6,1345.0,8.0,True,False,False,False,False
6000641,4,25,Nuevo Leon,30k-60k,7900.0,30,79.2,1149.0,39.9,1,35.3,830.0,,True,True,False,False,False
6000642,12,21,Estado de Mexico,8k-15k,13500.0,1,45.1,4069.0,37.0,2,32.1,1032.0,10.0,True,False,False,False,False
6000643,46,44,Estado de Mexico,>60k,25700.0,15,33.1,2829.0,74.9,0,43.4,2070.0,,False,False,False,False,False
6000644,7,45,Puebla,15k-30k,40900.0,1,59.1,1721.0,41.9,1,7.7,1358.0,,False,False,False,False,False
6000645,49,32,Guanajuato,30k-60k,28400.0,1,45.0,2270.0,48.5,2,28.9,799.0,,True,False,False,False,False
6000646,8,18,Queretaro,15k-30k,27900.0,15,56.6,883.0,36.7,0,14.8,1107.0,,True,False,False,False,False
6000647,60,30,Queretaro,<8k,6400.0,30,91.6,46.0,33.5,1,9.6,611.0,,False,False,False,False,False
6000648,38,22,Chihuahua,<8k,8200.0,15,33.9,7358.0,10.5,0,19.5,216.0,,False,False,False,False,False
6000649,30,37,Jalisco,<8k,7500.0,30,20.4,2381.0,85.9,1,12.7,1400.0,,True,False,False,False,False
6000650,49,45,Puebla,15k-30k,20400.0,15,69.3,6872.0,77.7,0,71.9,1663.0,5.0,False,False,False,False,False
6000651,5,49,Chihuahua,30k-60k,40900.0,1,87.1,1947.0,61.8,0,5.1,1453.0,,True,False,False,False,False
6000652,45,48,Guanajuato,15k-30k,25300.0,1,97.8,497.0,72.4,1,19.2,1818.0,,False,False,True,False,False
6000653,17,41,Baja California,8k-15k,9500.0,30,42.1,590.0,49.4,0,25.4,956.0,8.0,True,True,False,False,False
6000654,12,27,Estado de Mexico,15k-30k,17700.0,1,29.6,6590.0,95.8,1,21.6,1871.0,,False,False,False,False,False
6000655,17,41,CDMX,8k-15k,22200.0,15,31.8,1665.0,6.2,0,15.8,367.0,,False,False,False,False,False
6000656,57,42,Nuevo Leon,30k-60k,8300.0,30,11.1,1352.0,71.0,1,40.8,1025.0,4.0,False,False,False,False,True
6000657,49,40,Baja California,8k-15k,17700.0,30,74.2,4210.0,19.8,0,53.0,682.0,8.0,False,False,False,False,False
6000658,32,18,Guanajuato,<8k,6400.0,1,76.0,1277.0,37.7,0,66.7,615.0,,True,True,False,False,False
6000659,56,35,Veracruz,>60k,9600.0,30,68.5,10168.0,55.1,0,26.1,829.0,10.0,True,True,False,False,False
6000660,5,32,Guanajuato,8k-15k,22000.0,1,70.7,2193.0,44.9,1,5.1,1631.0,,False,False,False,False,False
6000661,49,42,Queretaro,15k-30k,50000.0,30,34.6,10204.0,65.7,1,2.6,3186.0,,False,False,False,False,False
6000662,22,27,CDMX,15k-30k,12000.0,30,18.5,3364.0,95.2,2,5.8,1242.0,7.0,True,False,False,False,True
6000663,40,33,Queretaro,15k-30k,31500.0,15,28.7,5229.0,47.0,3,27.6,1837.0,,True,False,False,False,False
